parent,state_code,state,category,term,state_percentage,state_percentage_label,state_term_percentage_label,state_term_percentage
origin,AL,Alabama,Transit,help pay for gas,0.0498,4.98%,9.48%,0.0948
"",AR,Arkansas,origin,origin,0,"","",0
origin,AR,Arkansas,Health,health insurance,0.0649,6.49%,2.15%,0.0215
origin,AR,Arkansas,Health,counseling,0.0649,6.49%,1.34%,0.0134
origin,AR,Arkansas,Health,exercise & fitness,0.0649,6.49%,1.07%,0.0107
origin,AR,Arkansas,Health,health education,0.0649,6.49%,4.97%,0.0497
origin,AR,Arkansas,Health,community support services,0.0649,6.49%,4.5%,0.045
origin,AR,Arkansas,Health,dental care,0.0649,6.49%,7.09%,0.0709
origin,AR,Arkansas,Health,disability benefits,0.0649,6.49%,3.29%,0.0329
origin,AR,Arkansas,Health,parenting education,0.0649,6.49%,1.65%,0.0165
origin,AR,Arkansas,Health,medical supplies,0.0649,6.49%,6.43%,0.0643
origin,AR,Arkansas,Health,medical care,0.0649,6.49%,7.28%,0.0728
origin,AR,Arkansas,Health,addiction & recovery,0.0649,6.49%,1.71%,0.0171
origin,AR,Arkansas,Health,help pay for healthcare,0.0649,6.49%,11.01%,0.1101
origin,AR,Arkansas,Health,individual counseling,0.0649,6.49%,1.06%,0.0106
origin,AR,Arkansas,Health,end-of-life care,0.0649,6.49%,2.57%,0.0257
origin,AR,Arkansas,Health,vision care,0.0649,6.49%,3.23%,0.0323
origin,AR,Arkansas,Health,in-home support,0.0649,6.49%,3.51%,0.0351
origin,AR,Arkansas,Health,prescription assistance,0.0649,6.49%,5.13%,0.0513
origin,AR,Arkansas,Health,mental health care,0.0649,6.49%,5.85%,0.0585
origin,AR,Arkansas,Care,support groups,0.0416,4.16%,19.51%,0.1951
origin,AR,Arkansas,Care,preschool,0.0416,4.16%,2.18%,0.0218
origin,AR,Arkansas,Care,animal welfare,0.0416,4.16%,6.02%,0.0602
origin,AR,Arkansas,Care,head start,0.0416,4.16%,2.52%,0.0252
origin,AR,Arkansas,Care,childcare,0.0416,4.16%,2.19%,0.0219
origin,AR,Arkansas,Care,adoption & foster care,0.0416,4.16%,1.29%,0.0129
origin,AR,Arkansas,Care,burial & funeral help,0.0416,4.16%,4.8%,0.048
origin,AR,Arkansas,Care,relief for caregivers,0.0416,4.16%,1.47%,0.0147
origin,AR,Arkansas,Care,navigating the system,0.0416,4.16%,9.94%,0.0994
origin,AR,Arkansas,Care,bereavement,0.0416,4.16%,2.05%,0.0205
origin,AR,Arkansas,Care,mentoring,0.0416,4.16%,1.3%,0.013
origin,AR,Arkansas,Care,daytime care,0.0416,4.16%,2.42%,0.0242
origin,AR,Arkansas,Care,disaster response,0.0416,4.16%,1.14%,0.0114
origin,AR,Arkansas,Care,residential care,0.0416,4.16%,1.58%,0.0158
origin,AR,Arkansas,Care,physical safety,0.0416,4.16%,1.69%,0.0169
origin,AR,Arkansas,Care,adult daycare,0.0416,4.16%,1.69%,0.0169
origin,AR,Arkansas,Care,support network,0.0416,4.16%,22.49%,0.2249
origin,AR,Arkansas,Care,recreation,0.0416,4.16%,1.53%,0.0153
origin,AR,Arkansas,Other,other,0.2837,28.37%,83.77%,0.8377
origin,AR,Arkansas,Work,help find work,0.0049,0.49%,42.81%,0.4281
origin,AR,Arkansas,Work,job placement,0.0049,0.49%,48.56%,0.4856
origin,AR,Arkansas,Work,interview training,0.0049,0.49%,1.29%,0.0129
origin,AR,Arkansas,Work,resume development,0.0049,0.49%,2.44%,0.0244
origin,AR,Arkansas,Work,work,0.0049,0.49%,1.42%,0.0142
origin,AR,Arkansas,Goods,personal care items,0.0308,3.08%,3.88%,0.0388
origin,AR,Arkansas,Goods,furniture,0.0308,3.08%,6.88%,0.0688
origin,AR,Arkansas,Goods,clothing vouchers,0.0308,3.08%,1.19%,0.0119
origin,AR,Arkansas,Goods,personal safety,0.0308,3.08%,3.91%,0.0391
origin,AR,Arkansas,Goods,assistive technology,0.0308,3.08%,3.73%,0.0373
origin,AR,Arkansas,Goods,blankets & fans,0.0308,3.08%,1.29%,0.0129
origin,AR,Arkansas,Goods,baby clothes,0.0308,3.08%,2.11%,0.0211
origin,AR,Arkansas,Goods,baby supplies,0.0308,3.08%,5.84%,0.0584
origin,AR,Arkansas,Goods,home goods,0.0308,3.08%,5.34%,0.0534
origin,AR,Arkansas,Goods,clothing,0.0308,3.08%,24.77%,0.2477
origin,AR,Arkansas,Goods,supplies for school,0.0308,3.08%,3.12%,0.0312
origin,AR,Arkansas,Goods,diapers & formula,0.0308,3.08%,9.94%,0.0994
origin,AR,Arkansas,Goods,toys & gifts,0.0308,3.08%,15.8%,0.158
origin,AR,Arkansas,Goods,support & service animals,0.0308,3.08%,1.87%,0.0187
origin,AR,Arkansas,Goods,efficient appliances,0.0308,3.08%,2.15%,0.0215
origin,AR,Arkansas,Food,emergency food,0.123,12.3%,6%,0.06
origin,AR,Arkansas,Food,meals,0.123,12.3%,5.89%,0.0589
origin,AR,Arkansas,Food,nutrition education,0.123,12.3%,1.29%,0.0129
origin,AR,Arkansas,Food,food,0.123,12.3%,1.78%,0.0178
origin,AR,Arkansas,Food,food delivery,0.123,12.3%,9.88%,0.0988
origin,AR,Arkansas,Food,food pantry,0.123,12.3%,63.24%,0.6324
origin,AR,Arkansas,Food,government food benefits,0.123,12.3%,4.21%,0.0421
origin,AR,Arkansas,Food,help pay for food,0.123,12.3%,6.32%,0.0632
origin,AR,Arkansas,Money,help pay for school,0.0683,6.83%,2.68%,0.0268
origin,AR,Arkansas,Money,government benefits,0.0683,6.83%,4.39%,0.0439
origin,AR,Arkansas,Money,financial aid & loans,0.0683,6.83%,5.08%,0.0508
origin,AR,Arkansas,Money,financial education,0.0683,6.83%,1.6%,0.016
origin,AR,Arkansas,Money,help pay for childcare,0.0683,6.83%,2.14%,0.0214
origin,AR,Arkansas,Money,emergency payments,0.0683,6.83%,6.69%,0.0669
origin,AR,Arkansas,Money,unemployment benefits,0.0683,6.83%,1.2%,0.012
origin,AR,Arkansas,Money,personal loans,0.0683,6.83%,4.82%,0.0482
origin,AR,Arkansas,Money,help pay for car,0.0683,6.83%,8.18%,0.0818
origin,AR,Arkansas,Money,financial assistance,0.0683,6.83%,52.56%,0.5256
origin,AR,Arkansas,Money,understand government programs,0.0683,6.83%,2.71%,0.0271
origin,AR,Arkansas,Education,help find school,0.0139,1.39%,3.14%,0.0314
origin,AR,Arkansas,Education,early childhood intervention,0.0139,1.39%,2.09%,0.0209
origin,AR,Arkansas,Education,english as a second language (esl),0.0139,1.39%,6.65%,0.0665
origin,AR,Arkansas,Education,tutoring,0.0139,1.39%,1.67%,0.0167
origin,AR,Arkansas,Education,skills & training,0.0139,1.39%,19.57%,0.1957
origin,AR,Arkansas,Education,more education,0.0139,1.39%,32.01%,0.3201
origin,AR,Arkansas,Education,ged/high-school equivalency,0.0139,1.39%,5.03%,0.0503
origin,AR,Arkansas,Education,specialized training,0.0139,1.39%,6.41%,0.0641
origin,AR,Arkansas,Education,screening & exams,0.0139,1.39%,1.97%,0.0197
origin,AR,Arkansas,Education,skills assessment,0.0139,1.39%,1.47%,0.0147
origin,AR,Arkansas,Education,alternative education,0.0139,1.39%,2.47%,0.0247
origin,AR,Arkansas,Education,supported employment,0.0139,1.39%,8.57%,0.0857
origin,AR,Arkansas,Education,computer class,0.0139,1.39%,4.04%,0.0404
origin,AR,Arkansas,Legal,legal aid,0.0083,0.83%,1.27%,0.0127
origin,AR,Arkansas,Legal,legal,0.0083,0.83%,1.46%,0.0146
origin,AR,Arkansas,Legal,advocacy & legal aid,0.0083,0.83%,43.55%,0.4355
origin,AR,Arkansas,Legal,translation & interpretation,0.0083,0.83%,5.38%,0.0538
origin,AR,Arkansas,Legal,workplace rights,0.0083,0.83%,4.07%,0.0407
origin,AR,Arkansas,Legal,guardianship,0.0083,0.83%,2.28%,0.0228
origin,AR,Arkansas,Legal,representation,0.0083,0.83%,19.94%,0.1994
origin,AR,Arkansas,Legal,mediation,0.0083,0.83%,3.77%,0.0377
origin,AR,Arkansas,Legal,citizenship & immigration,0.0083,0.83%,9.25%,0.0925
origin,AR,Arkansas,Legal,discrimination & civil rights,0.0083,0.83%,4.5%,0.045
origin,AR,Arkansas,Postal,postal,0.1446,14.46%,100%,1
origin,AR,Arkansas,Housing,help pay for utilities,0.1756,17.56%,27%,0.27
origin,AR,Arkansas,Housing,help pay for internet or phone,0.1756,17.56%,4.22%,0.0422
origin,AR,Arkansas,Housing,residential housing,0.1756,17.56%,1.87%,0.0187
origin,AR,Arkansas,Housing,health & safety,0.1756,17.56%,1.1%,0.011
origin,AR,Arkansas,Housing,help find housing,0.1756,17.56%,6.72%,0.0672
origin,AR,Arkansas,Housing,help pay for housing,0.1756,17.56%,23%,0.23
origin,AR,Arkansas,Housing,temporary shelter,0.1756,17.56%,6.9%,0.069
origin,AR,Arkansas,Housing,efficiency upgrades,0.1756,17.56%,1.15%,0.0115
origin,AR,Arkansas,Housing,maintenance & repairs,0.1756,17.56%,4.62%,0.0462
origin,AR,Arkansas,Housing,long-term housing,0.1756,17.56%,4.07%,0.0407
origin,AR,Arkansas,Housing,housing vouchers,0.1756,17.56%,4.56%,0.0456
origin,AR,Arkansas,Housing,short-term housing,0.1756,17.56%,2.32%,0.0232
origin,AR,Arkansas,Transit,transportation for healthcare,0.0404,4.04%,24.14%,0.2414
origin,AR,Arkansas,Transit,transportation,0.0404,4.04%,45.39%,0.4539
origin,AR,Arkansas,Transit,bus passes,0.0404,4.04%,5.21%,0.0521
origin,AR,Arkansas,Transit,help pay for gas,0.0404,4.04%,11.7%,0.117
origin,AR,Arkansas,Transit,help pay for transit,0.0404,4.04%,9.99%,0.0999
"",AS,American Samoa,origin,origin,0,"","",0
origin,AS,American Samoa,Transit,transportation,0.0083,0.83%,100%,1
origin,AS,American Samoa,Food,meals,0.0667,6.67%,12.5%,0.125
origin,AS,American Samoa,Food,help pay for food,0.0667,6.67%,75%,0.75
origin,AS,American Samoa,Food,emergency food,0.0667,6.67%,12.5%,0.125
origin,AS,American Samoa,Postal,postal,0.4833,48.33%,100%,1
origin,AS,American Samoa,Work,help find work,0.0333,3.33%,100%,1
origin,AS,American Samoa,Goods,diapers & formula,0.025,2.5%,33.33%,0.3333
origin,AS,American Samoa,Goods,home goods,0.025,2.5%,66.67%,0.6667
origin,AS,American Samoa,Other,other,0.025,2.5%,33.33%,0.3333
origin,AS,American Samoa,Other,debt credit,0.025,2.5%,66.67%,0.6667
origin,AS,American Samoa,Housing,residential housing,0.2,20%,12.5%,0.125
origin,AS,American Samoa,Housing,long-term housing,0.2,20%,4.17%,0.0417
origin,AS,American Samoa,Housing,help find housing,0.2,20%,8.33%,0.0833
origin,AS,American Samoa,Housing,help pay for internet or phone,0.2,20%,4.17%,0.0417
origin,AS,American Samoa,Housing,maintenance & repairs,0.2,20%,33.33%,0.3333
origin,AS,American Samoa,Housing,help pay for utilities,0.2,20%,16.67%,0.1667
origin,AS,American Samoa,Housing,help pay for housing,0.2,20%,20.83%,0.2083
origin,AS,American Samoa,Education,ged/high-school equivalency,0.025,2.5%,33.33%,0.3333
origin,AS,American Samoa,Education,specialized training,0.025,2.5%,33.33%,0.3333
origin,AS,American Samoa,Education,supported employment,0.025,2.5%,33.33%,0.3333
origin,AS,American Samoa,Health,help find healthcare,0.0333,3.33%,25%,0.25
origin,AS,American Samoa,Health,dental care,0.0333,3.33%,25%,0.25
origin,AS,American Samoa,Health,vision care,0.0333,3.33%,25%,0.25
origin,AS,American Samoa,Health,prescription assistance,0.0333,3.33%,25%,0.25
origin,AS,American Samoa,Money,help pay for car,0.1,10%,16.67%,0.1667
origin,AS,American Samoa,Money,financial assistance,0.1,10%,16.67%,0.1667
origin,AS,American Samoa,Money,business loans,0.1,10%,16.67%,0.1667
origin,AS,American Samoa,Money,financial aid & loans,0.1,10%,25%,0.25
origin,AS,American Samoa,Money,unemployment benefits,0.1,10%,8.33%,0.0833
origin,AS,American Samoa,Money,tax preparation,0.1,10%,8.33%,0.0833
origin,AS,American Samoa,Money,financial,0.1,10%,8.33%,0.0833
"",AZ,Arizona,origin,origin,0,"","",0
origin,AZ,Arizona,Health,disability benefits,0.0631,6.31%,2.9%,0.029
origin,AZ,Arizona,Health,psychiatric emergency services,0.0631,6.31%,1.24%,0.0124
origin,AZ,Arizona,Health,anger management,0.0631,6.31%,1.1%,0.011
origin,AZ,Arizona,Health,vision care,0.0631,6.31%,5.29%,0.0529
origin,AZ,Arizona,Health,residential treatment,0.0631,6.31%,1.13%,0.0113
origin,AZ,Arizona,Health,health insurance,0.0631,6.31%,2.27%,0.0227
origin,AZ,Arizona,Health,in-home support,0.0631,6.31%,4.48%,0.0448
origin,AZ,Arizona,Health,exercise & fitness,0.0631,6.31%,1.63%,0.0163
origin,AZ,Arizona,Health,health,0.0631,6.31%,1.49%,0.0149
origin,AZ,Arizona,Health,medical supplies,0.0631,6.31%,5.67%,0.0567
origin,AZ,Arizona,Health,health education,0.0631,6.31%,3.41%,0.0341
origin,AZ,Arizona,Health,personal hygiene,0.0631,6.31%,1.08%,0.0108
origin,AZ,Arizona,Health,counseling,0.0631,6.31%,1.67%,0.0167
origin,AZ,Arizona,Health,help pay for healthcare,0.0631,6.31%,9.29%,0.0929
origin,AZ,Arizona,Health,mental health care,0.0631,6.31%,4.58%,0.0458
origin,AZ,Arizona,Health,12-step,0.0631,6.31%,1.26%,0.0126
origin,AZ,Arizona,Health,end-of-life care,0.0631,6.31%,1.63%,0.0163
origin,AZ,Arizona,Health,addiction & recovery,0.0631,6.31%,1.33%,0.0133
origin,AZ,Arizona,Health,community support services,0.0631,6.31%,3.91%,0.0391
origin,AZ,Arizona,Health,discounted healthcare,0.0631,6.31%,1.06%,0.0106
origin,AZ,Arizona,Health,dental care,0.0631,6.31%,7.76%,0.0776
origin,AZ,Arizona,Health,prescription assistance,0.0631,6.31%,4.14%,0.0414
origin,AZ,Arizona,Health,medical care,0.0631,6.31%,5.22%,0.0522
origin,AZ,Arizona,Health,individual counseling,0.0631,6.31%,1.5%,0.015
origin,AZ,Arizona,Care,adult daycare,0.048,4.8%,2.53%,0.0253
origin,AZ,Arizona,Care,support groups,0.048,4.8%,24%,0.24
origin,AZ,Arizona,Care,residential care,0.048,4.8%,1.32%,0.0132
origin,AZ,Arizona,Care,case management,0.048,4.8%,1.94%,0.0194
origin,AZ,Arizona,Care,peer support,0.048,4.8%,1.07%,0.0107
origin,AZ,Arizona,Care,head start,0.048,4.8%,3.68%,0.0368
origin,AZ,Arizona,Care,care,0.048,4.8%,1.57%,0.0157
origin,AZ,Arizona,Care,childcare,0.048,4.8%,1.87%,0.0187
origin,AZ,Arizona,Care,animal welfare,0.048,4.8%,10.45%,0.1045
origin,AZ,Arizona,Care,preschool,0.048,4.8%,1.67%,0.0167
origin,AZ,Arizona,Care,burial & funeral help,0.048,4.8%,5.13%,0.0513
origin,AZ,Arizona,Care,bereavement,0.048,4.8%,4.99%,0.0499
origin,AZ,Arizona,Care,recreation,0.048,4.8%,1.22%,0.0122
origin,AZ,Arizona,Care,support network,0.048,4.8%,11.63%,0.1163
origin,AZ,Arizona,Care,mentoring,0.048,4.8%,1.17%,0.0117
origin,AZ,Arizona,Care,after school care,0.048,4.8%,1.17%,0.0117
origin,AZ,Arizona,Care,navigating the system,0.048,4.8%,6.71%,0.0671
origin,AZ,Arizona,Care,relief for caregivers,0.048,4.8%,1.28%,0.0128
origin,AZ,Arizona,Care,daytime care,0.048,4.8%,1.97%,0.0197
origin,AZ,Arizona,Education,supported employment,0.0153,1.53%,9.02%,0.0902
origin,AZ,Arizona,Education,special education,0.0153,1.53%,2.53%,0.0253
origin,AZ,Arizona,Education,alternative education,0.0153,1.53%,1.67%,0.0167
origin,AZ,Arizona,Education,more education,0.0153,1.53%,17.27%,0.1727
origin,AZ,Arizona,Education,ged/high-school equivalency,0.0153,1.53%,5.52%,0.0552
origin,AZ,Arizona,Education,specialized training,0.0153,1.53%,9.47%,0.0947
origin,AZ,Arizona,Education,computer class,0.0153,1.53%,6.14%,0.0614
origin,AZ,Arizona,Education,tutoring,0.0153,1.53%,2.98%,0.0298
origin,AZ,Arizona,Education,education,0.0153,1.53%,1.11%,0.0111
origin,AZ,Arizona,Education,english as a second language (esl),0.0153,1.53%,19.08%,0.1908
origin,AZ,Arizona,Education,skills & training,0.0153,1.53%,15.43%,0.1543
origin,AZ,Arizona,Education,help find school,0.0153,1.53%,2.68%,0.0268
origin,AZ,Arizona,Education,skills assessment,0.0153,1.53%,1.39%,0.0139
origin,AZ,Arizona,Education,screening & exams,0.0153,1.53%,1.39%,0.0139
origin,AZ,Arizona,Goods,supplies for school,0.0386,3.86%,3.4%,0.034
origin,AZ,Arizona,Goods,personal safety,0.0386,3.86%,3.67%,0.0367
origin,AZ,Arizona,Goods,blankets & fans,0.0386,3.86%,1.03%,0.0103
origin,AZ,Arizona,Goods,assistive technology,0.0386,3.86%,2.32%,0.0232
origin,AZ,Arizona,Goods,clothes for school,0.0386,3.86%,1.94%,0.0194
origin,AZ,Arizona,Goods,support & service animals,0.0386,3.86%,1.53%,0.0153
origin,AZ,Arizona,Goods,diapers & formula,0.0386,3.86%,8.41%,0.0841
origin,AZ,Arizona,Goods,clothing,0.0386,3.86%,23.36%,0.2336
origin,AZ,Arizona,Goods,home goods,0.0386,3.86%,3.1%,0.031
origin,AZ,Arizona,Goods,clothes for work,0.0386,3.86%,3.26%,0.0326
origin,AZ,Arizona,Goods,baby supplies,0.0386,3.86%,7.45%,0.0745
origin,AZ,Arizona,Goods,toys & gifts,0.0386,3.86%,12.14%,0.1214
origin,AZ,Arizona,Goods,baby clothes,0.0386,3.86%,1.4%,0.014
origin,AZ,Arizona,Goods,personal care items,0.0386,3.86%,6.31%,0.0631
origin,AZ,Arizona,Goods,furniture,0.0386,3.86%,12.04%,0.1204
origin,AZ,Arizona,Transit,bus passes,0.0451,4.51%,10.4%,0.104
origin,AZ,Arizona,Transit,transit,0.0451,4.51%,1.29%,0.0129
origin,AZ,Arizona,Transit,help pay for transit,0.0451,4.51%,8.32%,0.0832
origin,AZ,Arizona,Transit,transportation for healthcare,0.0451,4.51%,23.39%,0.2339
origin,AZ,Arizona,Transit,help pay for gas,0.0451,4.51%,12.19%,0.1219
origin,AZ,Arizona,Transit,transportation for school,0.0451,4.51%,1.63%,0.0163
origin,AZ,Arizona,Transit,transportation,0.0451,4.51%,39.21%,0.3921
origin,AZ,Arizona,Food,emergency food,0.0919,9.19%,7.94%,0.0794
origin,AZ,Arizona,Food,food,0.0919,9.19%,3.29%,0.0329
origin,AZ,Arizona,Food,help pay for food,0.0919,9.19%,6.3%,0.063
origin,AZ,Arizona,Food,food pantry,0.0919,9.19%,53.74%,0.5374
origin,AZ,Arizona,Food,government food benefits,0.0919,9.19%,3.95%,0.0395
origin,AZ,Arizona,Food,meals,0.0919,9.19%,6.43%,0.0643
origin,AZ,Arizona,Food,food delivery,0.0919,9.19%,13.93%,0.1393
origin,AZ,Arizona,Food,community gardens,0.0919,9.19%,1.27%,0.0127
origin,AZ,Arizona,Food,nutrition education,0.0919,9.19%,2.25%,0.0225
origin,AZ,Arizona,Money,understand government programs,0.0616,6.16%,2.6%,0.026
origin,AZ,Arizona,Money,financial education,0.0616,6.16%,1.89%,0.0189
origin,AZ,Arizona,Money,money,0.0616,6.16%,2.02%,0.0202
origin,AZ,Arizona,Money,personal loans,0.0616,6.16%,4.22%,0.0422
origin,AZ,Arizona,Money,government benefits,0.0616,6.16%,4.04%,0.0404
origin,AZ,Arizona,Money,help pay for work expenses,0.0616,6.16%,1.22%,0.0122
origin,AZ,Arizona,Money,help pay for car,0.0616,6.16%,15.97%,0.1597
origin,AZ,Arizona,Money,help pay for school,0.0616,6.16%,2.54%,0.0254
origin,AZ,Arizona,Money,tax preparation,0.0616,6.16%,2.12%,0.0212
origin,AZ,Arizona,Money,financial assistance,0.0616,6.16%,43.04%,0.4304
origin,AZ,Arizona,Money,emergency payments,0.0616,6.16%,3.93%,0.0393
origin,AZ,Arizona,Money,help pay for childcare,0.0616,6.16%,2%,0.02
origin,AZ,Arizona,Money,financial aid & loans,0.0616,6.16%,6.51%,0.0651
origin,AZ,Arizona,Postal,postal,0.1298,12.98%,100%,1
origin,AZ,Arizona,Work,resume development,0.0066,0.66%,2.7%,0.027
origin,AZ,Arizona,Work,help find work,0.0066,0.66%,35.1%,0.351
origin,AZ,Arizona,Work,interview training,0.0066,0.66%,1.66%,0.0166
origin,AZ,Arizona,Work,job placement,0.0066,0.66%,53.04%,0.5304
origin,AZ,Arizona,Work,work,0.0066,0.66%,2.5%,0.025
origin,AZ,Arizona,Work,employment,0.0066,0.66%,1.6%,0.016
origin,AZ,Arizona,Housing,housing,0.1681,16.81%,4.73%,0.0473
origin,AZ,Arizona,Housing,sober living,0.1681,16.81%,1.74%,0.0174
origin,AZ,Arizona,Housing,help pay for utilities,0.1681,16.81%,15.62%,0.1562
origin,AZ,Arizona,Housing,help pay for housing,0.1681,16.81%,25.17%,0.2517
origin,AZ,Arizona,Housing,maintenance & repairs,0.1681,16.81%,3%,0.03
origin,AZ,Arizona,Housing,temporary shelter,0.1681,16.81%,10.18%,0.1018
origin,AZ,Arizona,Housing,long-term housing,0.1681,16.81%,3.25%,0.0325
origin,AZ,Arizona,Housing,help pay for internet or phone,0.1681,16.81%,3.94%,0.0394
origin,AZ,Arizona,Housing,help find housing,0.1681,16.81%,8.78%,0.0878
origin,AZ,Arizona,Housing,housing vouchers,0.1681,16.81%,6.41%,0.0641
origin,AZ,Arizona,Housing,safe housing,0.1681,16.81%,1.41%,0.0141
origin,AZ,Arizona,Housing,short-term housing,0.1681,16.81%,3.1%,0.031
origin,AZ,Arizona,Housing,residential housing,0.1681,16.81%,1.3%,0.013
origin,AZ,Arizona,Other,other,0.3225,32.25%,74.04%,0.7404
origin,AZ,Arizona,Other,"care, education, food, goods, health, housing, legal, money, transit, work",0.3225,32.25%,10.65%,0.1065
origin,AZ,Arizona,Legal,advocacy & legal aid,0.0093,0.93%,33.48%,0.3348
origin,AZ,Arizona,Legal,translation & interpretation,0.0093,0.93%,3.58%,0.0358
origin,AZ,Arizona,Legal,workplace rights,0.0093,0.93%,4.11%,0.0411
origin,AZ,Arizona,Legal,discrimination & civil rights,0.0093,0.93%,5.06%,0.0506
origin,AZ,Arizona,Legal,guardianship,0.0093,0.93%,1.99%,0.0199
origin,AZ,Arizona,Legal,citizenship & immigration,0.0093,0.93%,14.85%,0.1485
origin,AZ,Arizona,Legal,notary,0.0093,0.93%,1.52%,0.0152
origin,AZ,Arizona,Legal,representation,0.0093,0.93%,17.45%,0.1745
origin,AZ,Arizona,Legal,mediation,0.0093,0.93%,2.61%,0.0261
origin,AZ,Arizona,Legal,identification recovery,0.0093,0.93%,7.39%,0.0739
origin,AZ,Arizona,Legal,legal,0.0093,0.93%,3.18%,0.0318
"",CA,California,origin,origin,0,"","",0
origin,CA,California,Transit,transportation for healthcare,0.0333,3.33%,14.42%,0.1442
origin,CA,California,Transit,transportation for school,0.0333,3.33%,1.58%,0.0158
origin,CA,California,Transit,help pay for gas,0.0333,3.33%,14.75%,0.1475
origin,CA,California,Transit,bus passes,0.0333,3.33%,12.14%,0.1214
origin,CA,California,Transit,transportation,0.0333,3.33%,44.23%,0.4423
origin,CA,California,Transit,car,0.0333,3.33%,1.1%,0.011
origin,CA,California,Transit,help pay for transit,0.0333,3.33%,8.34%,0.0834
origin,CA,California,Education,skills assessment,0.0181,1.81%,1.57%,0.0157
origin,CA,California,Education,ged/high-school equivalency,0.0181,1.81%,4.92%,0.0492
origin,CA,California,Education,skills & training,0.0181,1.81%,11.97%,0.1197
origin,CA,California,Education,english as a second language (esl),0.0181,1.81%,23.23%,0.2323
origin,CA,California,Education,basic literacy,0.0181,1.81%,1.24%,0.0124
origin,CA,California,Education,computer class,0.0181,1.81%,5.84%,0.0584
